Predator_overlap,Group1,Group2,Prey_overlap,Node1,Node2,Group,Nodes
0.101216048002243,Arrowtooth_S,Pollock_L,0.851097106933594,13,19,Arrowtooth_S:Pollock_L,13:19
0.101918533444405,Sandlance,Zoop_omniv,0.338721334934235,33,44,Sandlance:Zoop_omniv,33:44
0.10717037320137,Rockfish,Capelin,0.463312387466431,20,28,Rockfish:Capelin,20:28
0.108151935040951,Eulachon,Pollock_S,0.293753653764725,25,30,Eulachon:Pollock_S,25:30
0.115755014121532,Herring_S,Zoop_omniv,0.344790756702423,40,44,Herring_S:Zoop_omniv,40:44
0.125201001763344,Capelin,Zoop_omniv,0.288754343986511,28,44,Capelin:Zoop_omniv,28:44
0.133903309702873,Octopods,Deep_demersals,0.69958913326263406,16,18,Octopods:Deep_demersals,16:18
0.137090533971786,Pacific_cod,Pollock_L,0.567852735519409,11,19,Pacific_cod:Pollock_L,11:19
0.139135599136353,Pacific_cod,Nshore_demersal,0.342844396829605,11,23,Pacific_cod:Nshore_demersal,11:23
0.141355916857719,Cucumbers,Urchins,0.206640496850014,37,38,Cucumbers:Urchins,37:38
0.14479173719883,Mussels,Shallow_infauna_clams,0.996370017528534,49,51,Mussels:Shallow_infauna_clams,49:51
0.149345800280571,Pacific_cod,Rockfish,0.562105178833008,11,20,Pacific_cod:Rockfish,11:20
0.15680667757988,Herring_L,Zoopl_near_onmiv,0.281608998775482,29,43,Herring_L:Zoopl_near_onmiv,29:43
0.159181952476501,Pollock_L,Salmon_fry_S,0.505569219589233,19,22,Pollock_L:Salmon_fry_S,19:22
0.167819708585739,Urchins,Mussels,0.161454424262047,38,49,Urchins:Mussels,38:49
0.173151895403862,Jellies,Zoopl_near_onmiv,0.319204121828079,41,43,Jellies:Zoopl_near_onmiv,41:43
0.182275101542473,Nshore_demersal,Sandlance,0.106966845691204,23,33,Nshore_demersal:Sandlance,23:33
0.183748692274094,Arrowtooth_L,Octopods,0.140656739473343,9,16,Arrowtooth_L:Octopods,9:16
0.186252444982529,Halibut,Octopods,0.271417319774628,5,16,Halibut:Octopods,5:16
0.189897045493126,Rockfish,Herring_L,0.415770322084427,20,29,Rockfish:Herring_L,20:29
0.194840744137764,Barnacles,Zoopl_near_herb,0.501111030578613,50,52,Barnacles:Zoopl_near_herb,50:52
0.195412427186966,Salmon_fry_S,Zoopl_near_onmiv,0.245027080178261,22,43,Salmon_fry_S:Zoopl_near_onmiv,22:43
0.204128563404083,Pollock_L,Eulachon,0.745935082435608,19,25,Pollock_L:Eulachon,19:25
0.212132930755615,Salmon_fry_S,Capelin,0.923089206218719,22,28,Salmon_fry_S:Capelin,22:28
0.214329347014427,Eulachon,Herring_L,0.460920691490173,25,29,Eulachon:Herring_L,25:29
0.230865806341171,Herring_L,Sandlance,0.959734559059143,29,33,Herring_L:Sandlance,29:33
0.238121598958969,Arrowtooth_L,Pacific_cod,0.287739813327789,9,11,Arrowtooth_L:Pacific_cod,9:11
0.238256573677063,Salmon_fry_S,Sandlance,0.864898324012756,22,33,Salmon_fry_S:Sandlance,22:33
0.240760266780853,Helmet_crab,Snail_crust_S,0.913140475749969,39,48,Helmet_crab:Snail_crust_S,39:48
0.24409531056881,Capelin,Zoopl_near_onmiv,0.269286274909973,28,43,Capelin:Zoopl_near_onmiv,28:43
0.244999021291733,Halibut,Pacific_cod,0.511615514755249,5,11,Halibut:Pacific_cod,5:11
0.250696539878845,Nshore_demersal,Leather_stars,0.959207236766815,23,36,Nshore_demersal:Leather_stars,23:36
0.251524478197098,Pollock_S,Herring_S,0.963114261627197,30,40,Pollock_S:Herring_S,30:40
0.255139797925949,Nshore_demersal,Helmet_crab,0.14621490240097,23,39,Nshore_demersal:Helmet_crab,23:39
0.260931879281998,Herring_S,Zoopl_near_onmiv,0.322564989328384,40,43,Herring_S:Zoopl_near_onmiv,40:43
0.264938026666641,Nshore_demersal,Pisaster_Evasterias,0.465554594993591,23,35,Nshore_demersal:Pisaster_Evasterias,23:35
0.265398949384689,Deep_demersals,Pollock_L,0.362734854221344,18,19,Deep_demersals:Pollock_L,18:19
0.281789064407349,Snail_crust_S,Barnacles,0.864525556564331,48,50,Snail_crust_S:Barnacles,48:50
0.298958361148834,Herring_L,Herring_S,0.873539090156555,29,40,Herring_L:Herring_S,29:40
0.30025526881218,Salmon_fry_S,Herring_L,0.944444954395294,22,29,Salmon_fry_S:Herring_L,22:29
0.301541298627853,Sandlance,Zoopl_near_onmiv,0.316272556781769,33,43,Sandlance:Zoopl_near_onmiv,33:43
0.309946149587631,Mussels,Zoopl_near_herb,0.120388224720955,49,52,Mussels:Zoopl_near_herb,49:52
0.313532173633575,Pollock_L,Herring_S,0.209945797920227,19,40,Pollock_L:Herring_S,19:40
0.325989693403244,Nshore_demersal,Sunflower_stars,0.232809901237488,23,34,Nshore_demersal:Sunflower_stars,23:34
0.335750102996826,Arrowtooth_S,Nshore_demersal,0.113465182483196,13,23,Arrowtooth_S:Nshore_demersal,13:23
0.341915011405945,Salmon_fry_S,Eulachon,0.491496562957764,22,25,Salmon_fry_S:Eulachon,22:25
0.354365348815918,Salmon_fry_S,Nshore_demersal,0.319619655609131,22,23,Salmon_fry_S:Nshore_demersal,22:23
0.363490402698517,Capelin,Pollock_S,0.956509172916412,28,30,Capelin:Pollock_S,28:30
0.366924405097961,Snail_crust_S,Zoopl_near_herb,0.11577183008194,48,52,Snail_crust_S:Zoopl_near_herb,48:52
0.369751781225204,Capelin,Herring_L,0.99330335855484,28,29,Capelin:Herring_L,28:29
0.378458648920059,Pollock_L,Capelin,0.537333965301514,19,28,Pollock_L:Capelin,19:28
0.404479950666428,Urchins,Helmet_crab,0.15774866938591,38,39,Urchins:Helmet_crab,38:39
0.406861275434494,Salmon_fry_S,Herring_S,0.741845667362213,22,40,Salmon_fry_S:Herring_S,22:40
0.41285651922226,Pacific_cod,Sablefish,0.377164453268051,11,12,Pacific_cod:Sablefish,11:12
0.412974506616592,Helmet_crab,Shallow_infauna_clams,0.979927957057953,39,51,Helmet_crab:Shallow_infauna_clams,39:51
0.414530485868454,Deep_demersals,Nshore_demersal,0.10494090616703,18,23,Deep_demersals:Nshore_demersal,18:23
0.420508205890656,Zoopl_near_onmiv,Zoop_omniv,0.11493818461895,43,44,Zoopl_near_onmiv:Zoop_omniv,43:44
0.427834182977676,Rockfish,Nshore_demersal,0.175447076559067,20,23,Rockfish:Nshore_demersal,20:23
0.44637206196785,Octopods,Nshore_demersal,0.419474929571152,16,23,Octopods:Nshore_demersal,16:23
0.449771732091904,Cucumbers,Barnacles,0.736366271972656,37,50,Cucumbers:Barnacles,37:50
0.459175497293472,Spiny_dogfish,Rockfish,0.702208459377289,14,20,Spiny_dogfish:Rockfish,14:20
0.47431617975235,Cucumbers,Snail_crust_S,0.8920539021492,37,48,Cucumbers:Snail_crust_S,37:48
0.497705221176147,Salmon_fry_S,Pisaster_Evasterias,0.151649728417397,22,35,Salmon_fry_S:Pisaster_Evasterias,22:35
0.501166939735413,Salmon_fry_S,Leather_stars,0.273423194885254,22,36,Salmon_fry_S:Leather_stars,22:36
0.507547318935394,Snail_crust_S,Mussels,0.947354197502136,48,49,Snail_crust_S:Mussels,48:49
0.546528518199921,Sablefish,Rockfish,0.30123245716095,12,20,Sablefish:Rockfish,12:20
0.562083303928375,Cucumbers,Mussels,0.936337411403656,37,49,Cucumbers:Mussels,37:49
0.585808038711548,Arrowtooth_S,Rockfish,0.80737030506134,13,20,Arrowtooth_S:Rockfish,13:20
0.591732561588287,Herring_L,Pollock_S,0.96685379743576,29,30,Herring_L:Pollock_S,29:30
0.598326086997986,Zoop_omniv,Zoopl_herb,0.90687894821167,44,53,Zoop_omniv:Zoopl_herb,44:53
0.60679018497467,Deep_demersals,Rockfish,0.376862436532974,18,20,Deep_demersals:Rockfish,18:20
0.607728719711304,Pollock_L,Nshore_demersal,0.100403562188148,19,23,Pollock_L:Nshore_demersal,19:23
0.620923697948456,Deep_infauna_S,Meiofauna,0.668058156967163,42,46,Deep_infauna_S:Meiofauna,42:46
0.622213065624237,Herring_S,Jellies,0.949953079223633,40,41,Herring_S:Jellies,40:41
0.626030623912811,Lingcod,Rockfish,0.279596030712128,8,20,Lingcod:Rockfish,8:20
0.662684321403503,Meiofauna,Deep_infauna_L,0.651476263999939,46,47,Meiofauna:Deep_infauna_L,46:47
0.671530604362488,Deep_epibenthos,Meiofauna,0.297779500484467,27,46,Deep_epibenthos:Meiofauna,27:46
0.733029425144196,Nshore_demersal,Herring_L,0.144014492630959,23,29,Nshore_demersal:Herring_L,23:29
0.743862390518188,Lingcod,Arrowtooth_S,0.26668256521225,8,13,Lingcod:Arrowtooth_S,8:13
0.75745564699173,Lingcod,Deep_demersals,0.197461381554604,8,18,Lingcod:Deep_demersals,8:18
0.76667058467865,Eulachon,Jellies,0.2740099132061,25,41,Eulachon:Jellies,25:41
0.773964941501617,Capelin,Jellies,0.947643101215363,28,41,Capelin:Jellies,28:41
0.777627646923065,Sandlance,Jellies,0.987424910068512,33,41,Sandlance:Jellies,33:41
0.778661727905273,Pollock_L,Herring_L,0.490563929080963,19,29,Pollock_L:Herring_L,19:29
0.808180093765259,Octopods,Pollock_L,0.474020183086395,16,19,Octopods:Pollock_L,16:19
0.819222331047058,Sandlance,Herring_S,0.971566140651703,33,40,Sandlance:Herring_S,33:40
0.821161866188049,Pollock_L,Pollock_S,0.371311962604523,19,30,Pollock_L:Pollock_S,19:30
0.857442438602448,Sablefish,Spiny_dogfish,0.417360752820969,12,14,Sablefish:Spiny_dogfish,12:14
0.867598295211792,Arrowtooth_S,Deep_demersals,0.42529308795929,13,18,Arrowtooth_S:Deep_demersals,13:18
0.868901371955872,Deep_infauna_S,Deep_infauna_L,0.984496474266052,42,47,Deep_infauna_S:Deep_infauna_L,42:47
0.869929254055023,Capelin,Sandlance,0.936843514442444,28,33,Capelin:Sandlance,28:33
0.875672101974487,Mussels,Barnacles,0.853196442127228,49,50,Mussels:Barnacles,49:50
0.876806199550629,Leather_stars,Helmet_crab,0.14945775270462,36,39,Leather_stars:Helmet_crab,36:39
0.878123104572296,Deep_epibenthos,Deep_infauna_S,0.430934309959412,27,42,Deep_epibenthos:Deep_infauna_S,27:42
0.879129350185394,Capelin,Herring_S,0.847344279289246,28,40,Capelin:Herring_S,28:40
0.883626163005829,Eulachon,Sandlance,0.229495882987976,25,33,Eulachon:Sandlance,25:33
0.887032747268677,Squids,Deep_infauna_S,0.10892640799284,24,42,Squids:Deep_infauna_S,24:42
0.899645686149597,Eulachon,Capelin,0.531049191951752,25,28,Eulachon:Capelin,25:28
0.955706417560577,Urchins,Shallow_infauna_clams,0.159628167748451,38,51,Urchins:Shallow_infauna_clams,38:51
0.967736005783081,Sunflower_stars,Pisaster_Evasterias,0.239984780550003,34,35,Sunflower_stars:Pisaster_Evasterias,34:35
0.97194892168045,Sunflower_stars,Leather_stars,0.235034197568893,34,36,Sunflower_stars:Leather_stars,34:36
0.987782061100006,Pisaster_Evasterias,Leather_stars,0.449439078569412,35,36,Pisaster_Evasterias:Leather_stars,35:36
0.988026559352875,Halibut,Arrowtooth_L,0.758585810661316,5,9,Halibut:Arrowtooth_L,5:9
0.996512949466705,Deep_epibenthos,Deep_infauna_L,0.368216723203659,27,47,Deep_epibenthos:Deep_infauna_L,27:47
0.99975049495697,Seabirds,Oystercatchers,0.147739052772522,17,32,Seabirds:Oystercatchers,17:32
1,Pinnipeds,Porpoise,0.527023017406464,6,7,Pinnipeds:Porpoise,6:7
