Predator_overlap,"Halibut: Arrowtooth_L","Halibut: Pacific_cod","Halibut: Octopods","Pinnipeds: Porpoise","Lingcod: Arrowtooth_S","Lingcod: Deep_demersals","Lingcod: Rockfish","Arrowtooth_L: Pacific_cod","Arrowtooth_L: Octopods","Pacific_cod: Sablefish","Pacific_cod: Pollock_L","Pacific_cod: Rockfish","Pacific_cod: Nshore_demersal","Sablefish: Spiny_dogfish","Sablefish: Rockfish","Arrowtooth_S: Deep_demersals","Arrowtooth_S: Pollock_L","Arrowtooth_S: Rockfish","Arrowtooth_S: Nshore_demersal","Spiny_dogfish: Rockfish","Octopods: Deep_demersals","Octopods: Pollock_L","Octopods: Nshore_demersal","Seabirds: Oystercatchers","Deep_demersals: Pollock_L","Deep_demersals: Rockfish","Pollock_L: Salmon_fry_S","Pollock_L: Eulachon","Pollock_L: Capelin","Pollock_L: Herring_L","Pollock_L: Pollock_S","Pollock_L: Sandlance","Pollock_L: Herring_S","Rockfish: Nshore_demersal","Rockfish: Capelin","Rockfish: Herring_L","Salmon_fry_S: Nshore_demersal","Salmon_fry_S: Eulachon","Salmon_fry_S: Capelin","Salmon_fry_S: Herring_L","Salmon_fry_S: Sandlance","Salmon_fry_S: Pisaster_Evasterias","Salmon_fry_S: Leather_stars","Salmon_fry_S: Herring_S","Salmon_fry_S: Zoopl_near_onmiv","Nshore_demersal: Herring_L","Nshore_demersal: Sandlance","Nshore_demersal: Sunflower_stars","Nshore_demersal: Pisaster_Evasterias","Nshore_demersal: Leather_stars","Nshore_demersal: Helmet_crab","Squids: Deep_infauna_S","Eulachon: Capelin","Eulachon: Herring_L","Eulachon: Pollock_S","Eulachon: Sandlance","Eulachon: Jellies","Deep _epibenthos: Deep_infauna_S","Deep _epibenthos: Meiofauna","Deep _epibenthos: Deep_infauna_L","Capelin: Herring_L","Capelin: Pollock_S","Capelin: Sandlance","Capelin: Herring_S","Capelin: Jellies","Capelin: Zoopl_near_onmiv","Capelin: Zoop_omniv","Herring_L: Pollock_S","Herring_L: Sandlance","Herring_L: Herring_S","Herring_L: Zoopl_near_onmiv","Pollock_S: Herring_S","Sandlance: Herring_S","Sandlance: Jellies","Sandlance: Zoopl_near_onmiv","Sunflower_stars: Pisaster_Evasterias","Sunflower_stars: Leather_stars","Pisaster_Evasterias: Leather_stars","Pisaster_Evasterias: Helmet_crab","Leather_stars: Helmet_crab","Cucumbers: Snail_crust_S","Cucumbers: Mussels","Cucumbers: Barnacles","Urchins: Helmet_crab","Urchins: Mussels","Urchins: Shallow_infauna_clams","Helmet_crab: Snail_crust_S","Helmet_crab: Shallow_infauna_clams","Herring_S: Jellies","Herring_S: Zoopl_near_onmiv","Jellies: Zoopl_near_onmiv","Deep_infauna_S: Meiofauna","Deep_infauna_S: Deep_infauna_L","Zoopl_near_onmiv: Zoop_omniv","Zoop_omniv: Zoopl_herb","Meiofauna: Deep_infauna_L","Snail_crust_S: Mussels","Snail_crust_S: Barnacles","Snail_crust_S: Zoopl_near_herb","Mussels: Barnacles","Mussels: Shallow_infauna_clams","Mussels: Zoopl_near_herb","Barnacles: Zoopl_near_herb"
0.100486591458321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320957660675049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10772717744112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34413468837738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.108064793050289,,,,,,,,,,,,,,,,,0.85536253452301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.122041821479797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484838902950287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.125206559896469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291019231081009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.136751264333725,,,,,,,,,,,,,,,,,,,,,0.668216705322266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.139929905533791,,,,,,,,,,,,0.514786839485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.140087708830833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312498182058334,,,,,,,,,,,,
0.14166060090065,,,,,,,,,,,0.520582377910614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.142157375812531,,,,,,,,,,,,,0.345118135213852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.142528831958771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99521392583847,,
0.145727008581161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17750309407711,,,,,,,,,,,,,,,,,,
0.150407865643501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275671422481537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.165709987282753,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535410106182098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.176182568073273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434920430183411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.180453032255173,,,,,,,,,0.149421572685242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.182704105973244,,,0.301889300346375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.186192497611046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244086042046547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.200319647789001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514686107635498
0.200803011655807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263772219419479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.226892754435539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101706780493259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238506138324738,,,,,,,,0.259642630815506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.238864436745644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964221954345703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.241301938891411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933767318725586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2445979565382,,0.531449973583221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.256067991256714,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.785972476005554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.260929226875305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952810049057007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.260952770709991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907120764255524,,,,,,,,,,,,,,,,
0.267560958862305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350218266248703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.268917560577393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484578549861908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.273964792490005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30858963727951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.274022072553635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458609163761139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.275811463594437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874946057796478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.276607483625412,,,,,,,,,,,,,,,,,,,,,,,,,0.3272445499897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.279409795999527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314504474401474,,,,,,,,,,,,,
0.287846565246582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85735422372818,,,,,
0.288459777832031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960480988025665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.299296528100967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.950645506381989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.315000057220459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127608984708786,
0.335538804531097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201442897319794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.336215108633041,,,,,,,,,,,,,,,,,,,0.10883292555809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.354737311601639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288774371147156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.356096476316452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12402705103159,,,,
0.358505964279175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223851531744003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.381721884012222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.490337520837784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.392112076282501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170497611165047,,,,,,,,,,,,,,,,,,,
0.402367681264877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123491428792477,,,,,,,,,
0.409454345703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921689391136169,,,,,,,,,,,,,,,
0.412668853998184,,,,,,,,,,0.365781098604202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.416618496179581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162629649043083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.435983240604401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957781374454498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.444932907819748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892224490642548,,,,,,,,,,,,,,,,,,,,,,
0.448055118322372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956989228725433,,,,,,
0.455649107694626,,,,,,,,,,,,,,,,,,,,,,,0.417857795953751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.464781492948532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238917455077171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.471507579088211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564882814884186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.471707284450531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140462622046471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.477446645498276,,,,,,,,,,,,,,,,,,,,0.745190978050232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.478264480829239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994176626205444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.478669017553329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953750014305115,,,,,,,,,,,,,,
0.498559832572937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878369569778442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.558130502700806,,,,,,,,,,,,,,,0.328147023916245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.586044132709503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888980865478516,,,,,,,,
0.598680257797241,,,,,,,,,,,,,,,,,,0.819829404354095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.599551558494568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969278514385223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.608542740345001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.759720325469971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.615174114704132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.677048087120056,,,,,,,,,,,
0.62166553735733,,,,,,,,,,,,,,,,,,,,,,,,,,0.337579011917114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.635297536849976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930985033512115,,,,,,,,,,,,,,,,,,,,,
0.644296407699585,,,,,,,0.324178516864777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.649545133113861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709355175495148,,,,,,,,,,,,,,,,,,,,
0.661434292793274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.661219298839569,,,,,,,
0.670145332813263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321884393692017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69469279050827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94983321428299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.701343476772308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270883530378342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.712188124656677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989652514457703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.736837685108185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13420507311821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.745276033878326,,,,,0.286196559667587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.755671083927155,,,,,,0.197734400629997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.785154402256012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517301797866821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.786621630191803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851556897163391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.796696543693542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.973616242408752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.797333002090454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.938247263431549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.804310858249664,,,,,,,,,,,,,,,,,,,,,,0.440462350845337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.816919088363647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391387164592743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.818715870380402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228003442287445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.841070115566254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526799261569977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.857641339302063,,,,,,,,,,,,,,0.426496684551239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.860166907310486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.984929203987122,,,,,,,,,,
0.86946165561676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461197912693024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.870222926139832,,,,,,,,,,,,,,,,0.400479674339294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.878577411174774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346262454986572,,,,,,,,,,,,,,,,,,,,,,,
0.880721688270569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109002865850925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.914835572242737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.843398451805115,,,
0.943860113620758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173644840717316,,,,,,,,,,,,,,,,,,,,,,,,
0.954109311103821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28497639298439,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.955808520317078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175541535019875,,,,,,,,,,,,,,,,,
0.966950237751007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19609123468399,,,,,,,,,,,,,,,,,,,,,,,,,,
0.986112356185913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454842120409012,,,,,,,,,,,,,,,,,,,,,,,,,
0.989955306053162,0.681654512882233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.996913194656372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397672355175018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999823391437531,,,,,,,,,,,,,,,,,,,,,,,,0.145171850919724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,0.529619991779327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.40282346638529E+38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
